9781604501483,Jane Austen's Pride and Prejudice,"AbeBooks.com:3.49,Amazon Mkt:0.01,Half.com:0.75,Alibris.com:0.99,Barnes & Noble Marketplace:1.99",no
9781604501483,Jane Austen's Pride and Prejudice,"AbeBooks.com:3.49,Amazon Mkt:0.01,Half.com:0.75,Alibris.com:0.99,Barnes & Noble Marketplace:1.99",no
